,index,LONGITUDE,LATITUDE
4311,636,-7353.466112487018,4864840.961771078
2921,637,-7327.958599999547,4864824.4234
3504,638,-7310.700860090554,4864800.670677118
5084,639,-7318.694800000638,4864795.302100003
17141,640,-7646.244600001723,4864925.928999998
16817,641,-7659.935300000012,4864938.7962
16760,642,-7635.6803999990225,4864966.449299999
10833,643,-7594.736999999732,4864983.902400002
15397,644,-7414.916941028088,4864881.27501066
15943,645,-7636.667899999767,4864991.739799999
18717,646,-7388.631314467639,4864843.906318992
4899,647,-7541.2635000012815,4864920.777800001
12939,648,-7349.546000000089,4864836.399899997
19377,649,-7526.49931300804,4864893.093802638
4741,650,-7523.601199999452,4864951.943599999
1127,651,-7396.896099999547,4864785.223499998
14045,652,-7316.90680000186,4864818.2918
4410,653,-7458.381099998951,4864852.149700001
1799,654,-7408.338870193809,4864811.529825352
9264,655,-7568.053527798504,4864892.154664099
13769,656,-7394.797230612487,4864837.578821808
13182,657,-7366.095899999142,4864845.581600003
15479,658,-7422.258999999613,4864895.579300001
9890,659,-7643.092399999499,4864947.8138
5086,660,-7316.835799999535,4864813.697499998
15253,661,-7445.557873841375,4864826.589670561
3444,662,-7458.049300000071,4864831.358400002
10159,663,-7559.78200000152,4864871.373499997
13571,664,-7311.919399999082,4864808.963799998
15926,665,-7611.129000000656,4864977.622000001
15983,666,-7639.35000000149,4865001.098099999
4291,667,-7439.624499998987,4864864.1263
10860,668,-7611.129000000656,4864977.622000001
15311,669,-7390.184700001031,4864838.919100001
15680,670,-7410.692299999297,4864890.038199998
14374,671,-7321.038300000131,4864820.583800003
14527,672,-7317.651000000536,4864794.628600001
3263,673,-7468.870245195925,4864827.937682956
14227,674,-7312.981300000101,4864798.747699998
5865,675,-7398.428199999034,4864788.038999997
6477,676,-7314.611699998379,4864800.712399997
7910,677,-7571.09319999814,4864871.718699999
15165,678,-7425.090500000864,4864858.286499999
9504,679,-7643.117800001055,4864947.830799997
10702,680,-7345.42330000177,4864829.557700001
2840,681,-7332.108800001442,4864822.170999996
13212,682,-7353.723400000483,4864834.1625000015
6373,683,-7329.403700001538,4864820.6699
7523,684,-7314.132500000298,4864816.752599999
177,685,-7413.955299999565,4864787.794299997
16555,686,-7656.762800000608,4864938.025799997
11480,687,-7353.723400000483,4864834.1625000015
14394,688,-7317.526099998504,4864794.559299998
10825,689,-7616.688900001347,4864976.028099999
15819,690,-7594.264100000262,4864982.456100002
4084,691,-7454.239100001752,4864829.266000003
7757,692,-7603.154500000179,4864981.489799999
8873,693,-7334.797350611538,4864819.486666389
3945,694,-7466.445299256593,4864859.364375353
10972,695,-7661.47349999845,4864934.343599997
10064,696,-7541.225999999791,4864920.757600002
18347,697,-7635.4525999985635,4864966.3134
19002,698,-7364.838899999857,4864844.884199999
473,699,-7504.881400000304,4864865.5295
7863,700,-7316.680700000375,4864814.058700003
7065,701,-7390.620600000024,4864836.055799998
19891,702,-7536.165800001472,4864897.859200001
9079,703,-7635.299400001764,4864966.343500003
11912,704,-7362.783199999481,4864764.929499999
11875,705,-7339.153887175024,4864749.384690456
19861,706,-7536.409200001508,4864934.618299998
7311,707,-7616.688900001347,4864976.028099999
10797,708,-7675.406700000167,4864932.779600002
1327,709,-7501.991898111999,4864844.02647952
13996,710,-7323.891800001264,4864818.059199996
3421,711,-7410.026599999517,4864887.749600001
14356,712,-7519.0086999982595,4864949.452799998
12119,713,-7324.080699998885,4864817.717
4790,714,-7526.32009748742,4864919.688647747
1681,715,-7377.096400000155,4864854.1538999975
1452,716,-7524.570399999618,4864934.093000002
775,717,-7528.816401548684,4864959.430612221
2109,718,-7390.761199999601,4864835.141000003
16843,719,-7674.955899998546,4864934.514399998
8610,720,-7659.935300000012,4864938.7962
17270,721,-7646.286299999803,4864932.3486
1365,722,-7496.947206757963,4864853.117668681
6279,723,-7332.154229257256,4864832.493940249
8261,724,-7381.754700001329,4864845.757299997
4786,725,-7536.584399998188,4864918.1096
13852,726,-7394.577824883163,4864836.924705662
17093,727,-7646.775800000876,4864926.0546
299,728,-7390.095800001174,4864781.450599998
1107,729,-7396.896099999547,4864785.223499998
850,730,-7384.393399998546,4864778.2870000005
15647,731,-7316.90680000186,4864818.291699998
11902,732,-7405.654399998486,4864801.9548999965
6391,733,-7414.873469986021,4864881.276651077
15377,734,-7422.258999999613,4864895.579300001
2246,735,-7356.611999999732,4864840.32
13799,736,-7386.105999998748,4864837.9142
3033,737,-7352.520300000906,4864833.494800001
1608,738,-7516.615392487496,4864937.625783786
9192,739,-7353.723400000483,4864834.1625000015
4883,740,-7310.764899998903,4864807.6461
8,741,-7559.497299998999,4864887.650399998
9889,742,-7645.041900001466,4864948.917999998
8435,743,-7377.078269988298,4864842.961438999
4043,744,-7323.550653945655,4864827.719507538
15990,745,-7622.325800001621,4864976.611699998
11642,746,-7370.775379050523,4864770.922951184
15861,747,-7637.002399999648,4864905.532300003
6138,748,-7411.353135820478,4864802.929530874
13493,749,-7359.148499999195,4864841.7272000015
8303,750,-7316.680700000375,4864814.058700003
15735,751,-7352.520300000906,4864833.494800001
17626,752,-7633.386599998921,4864970.1708
3099,753,-7337.394799999893,4864763.226999998
19633,754,-7523.601199999452,4864951.943599999
9421,755,-7669.247800000012,4864936.126800001
16595,756,-7636.633000001311,4864991.830600001
14589,757,-7390.184700001031,4864838.919100001
11010,758,-7359.148499999195,4864841.7272000015
13235,759,-7519.0086999982595,4864949.452799998
3660,760,-7390.620600000024,4864836.055799998
3709,761,-7435.990200001746,4864891.204000004
1190,762,-7391.084499999881,4864779.909699999
18299,763,-7640.98050000146,4865006.785599999
14555,764,-7383.670200001448,4864842.180799998
6542,765,-7351.981125298887,4864843.493344098
17720,766,-7611.129000000656,4864977.622000001
4980,767,-7314.611699998379,4864800.712399997
14253,768,-7374.347500000149,4864845.604699999
13053,769,-7318.160399999469,4864814.879600003
10315,770,-7636.297600001097,4864898.285099998
13982,771,-7315.637699998915,4864817.5876
18566,772,-7357.698199998587,4864840.922600001
9403,773,-7653.343301445246,4864920.963251494
18353,774,-7641.812399998307,4864922.313900001
18342,775,-7656.559099998325,4864938.028999999
19184,776,-7364.838899999857,4864844.884199999
4877,777,-7333.069099999964,4864769.216300003
6763,778,-7414.873469986021,4864881.276651077
5634,779,-7357.698199998587,4864840.922600001
7458,780,-7523.49450000003,4864951.885399997
10746,781,-7650.165600001812,4864937.056900002
2478,782,-7397.859799999744,4864783.668200001
9597,783,-7683.855900000781,4864930.357900001
19717,784,-7568.72309999913,4864876.6818
9607,785,-7533.837600000203,4864939.373000003
10327,786,-7643.428199999034,4864927.950800002
15376,787,-7427.868400000036,4864896.747000001
1808,788,-7377.096400000155,4864854.1538999975
15692,789,-7425.728100001812,4864901.3354
8125,790,-7640.98050000146,4865006.785599999
263,791,-7466.291100092232,4864859.338948891
9350,792,-7637.256999999285,4864949.814300001
19237,793,-7323.550653945655,4864827.719507538
18394,794,-7587.102299999446,4864986.090999998
8495,795,-7637.556499999016,4864907.466200002
1571,796,-7523.628199998289,4864951.958300002
5530,797,-7360.539299998432,4864837.943800002
11790,798,-7308.779111966491,4864804.134827018
8039,799,-7682.543800000101,4864932.339500003
16766,800,-7618.763300001621,4864975.433799997
11520,801,-7510.211205821484,4864949.287095763
1370,802,-7507.032078322023,4864834.893869832
3092,803,-7340.524599999189,4864757.585900001
14093,804,-7394.797230612487,4864837.578821808
17000,805,-7675.371700000018,4864932.7897000015
9262,806,-7572.053273737431,4864882.367118061
8604,807,-7640.679200001061,4864913.532200001
13274,808,-7338.857999999076,4864825.9152000025
16202,809,-7596.648699998856,4864983.354699999
6935,810,-7311.829500000924,4864805.7271
9234,811,-7510.211205821484,4864949.287095763
13468,812,-7537.241000000387,4864895.7321000025
11248,813,-7659.935300000012,4864938.7962
4743,814,-7536.409200001508,4864934.618299998
13814,815,-7352.339699998498,4864837.9498
13806,816,-7377.096400000155,4864854.1538999975
16279,817,-7691.338399998844,4864928.212899998
17256,818,-7667.351799998432,4864936.670500003
5038,819,-7307.774300001562,4864814.599399999
10626,820,-7578.46197155118,4864869.381579727
15180,821,-7447.572715613991,4864877.348263264
14715,822,-7376.317116655409,4864861.7561028525
6371,823,-7338.753299999982,4864825.8571000025
5102,824,-7541.2635000012815,4864920.777800001
1976,825,-7408.925999999046,4864793.862999998
1442,826,-7507.032078322023,4864834.893869832
18465,827,-7637.556499999016,4864907.466200002
7570,828,-7377.078269988298,4864842.961438999
2309,829,-7347.108300000429,4864748.045599997
7810,830,-7535.450800001621,4864931.182300001
1766,831,-7329.376800000668,4864825.210199997
19533,832,-7394.577824883163,4864836.924705662
10636,833,-7549.37943457067,4864878.413713895
1488,834,-7524.570399999618,4864934.093000002
6991,835,-7377.078269988298,4864842.961438999
17006,836,-7603.565099999309,4864979.790100001
6696,837,-7435.067499998957,4864878.1545
15905,838,-7646.805700000375,4864925.951300003
13343,839,-7316.963899999857,4864795.236500002
14967,840,-7424.407800000161,4864901.759999998
11853,841,-7404.436200000346,4864808.869900003
4641,842,-7537.092713735998,4864945.534232535
9764,843,-7310.700860090554,4864800.670677118
8046,844,-7641.771899998188,4864922.445900001
7156,845,-7684.28240000084,4864931.8413999975
1655,846,-7564.196299999952,4864887.1932
7751,847,-7596.20320000127,4864981.900200002
2861,848,-7413.92139999941,4864785.033399999
8362,849,-7537.241000000387,4864895.7321000025
2183,850,-7359.148499999195,4864841.7272000015
14334,851,-7360.497299998999,4864837.920500003
6764,852,-7422.2157000005245,4864895.554799996
18741,853,-7352.555199999362,4864833.5141
5579,854,-7469.88919999823,4864815.057400003
17689,855,-7650.165600001812,4864937.056900002
17341,856,-7639.7153999991715,4865007.160400003
14713,857,-7374.897300001234,4864855.5392
2126,858,-7366.2424000017345,4864841.108000003
9097,859,-7634.477000001818,4864984.097499996
7662,860,-7635.040800001472,4864986.063900001
1011,861,-7480.124099999666,4864894.930600002
7306,862,-7631.8949000015855,4864981.9169000015
2088,863,-7316.4574000015855,4864800.7843
13717,864,-7349.546000000089,4864836.399899997
7328,865,-7635.040800001472,4864986.063900001
14861,866,-7410.026599999517,4864887.749600001
16889,867,-7611.129000000656,4864977.622000001
9608,868,-7524.514299999922,4864934.194600001
5553,869,-7469.88919999823,4864815.057400003
1246,870,-7407.406300000846,4864799.5983000025
14070,871,-7325.23409999907,4864818.356799997
2074,872,-7352.339699998498,4864837.9498
6264,873,-7351.266699999571,4864837.354500003
11445,874,-7568.939100001007,4864876.265799999
15319,875,-7373.052799999714,4864844.886500001
7337,876,-7642.445999998599,4865016.687799998
3293,877,-7431.146403320134,4864886.352100246
914,878,-7466.291100092232,4864859.338948891
5018,879,-7375.98580000177,4864772.226599999
10265,880,-7628.134500000626,4864977.021200001
14001,881,-7352.520300000906,4864833.494800001
18812,882,-7381.679999999702,4864845.767800003
10895,883,-7674.972300000489,4864934.486199997
5538,884,-7371.659499999136,4864848.668300003
5931,885,-7346.182599999011,4864759.053400002
13531,886,-7390.435400001705,4864835.897
14904,887,-7359.331099998206,4864837.273500003
17062,888,-7637.177999999374,4864993.520599999
3390,889,-7466.445299256593,4864859.364375353
16633,890,-7616.670099999756,4864979.499200001
8919,891,-7643.2014999985695,4864947.990599997
14742,892,-7468.870245195925,4864827.937682956
9893,893,-7632.2586999982595,4864982.0603
3816,894,-7445.557873841375,4864826.589670561
796,895,-7491.030633945018,4864865.38593483
17389,896,-7684.28240000084,4864931.8413999975
7534,897,-7310.700860090554,4864800.670677118
5151,898,-7435.0553999990225,4864878.1765
8614,899,-7691.338399998844,4864928.212899998
1748,900,-7375.028700001538,4864855.459899999
8141,901,-7596.648699998856,4864983.354699999
1122,902,-7406.063099998981,4864788.219300002
3103,903,-7405.225800000131,4864808.256200001
84,904,-7384.393399998546,4864778.2870000005
17330,905,-7603.154500000179,4864981.489799999
7702,906,-7609.25039999932,4864978.160700001
11203,907,-7632.238800000399,4864988.249200001
3101,908,-7408.338870193809,4864811.529825352
8436,909,-7367.458799999207,4864841.782799996
9243,910,-7535.209515403956,4864948.090411805
10733,911,-7632.143599998206,4864982.217100002
17086,912,-7639.690999999642,4864914.912799999
9938,913,-7639.7153999991715,4865007.160400003
11713,914,-7384.873199999332,4864780.518600002
11302,915,-7637.177999999374,4864993.520599999
4827,916,-7320.078899998218,4864794.327799998
18119,917,-7594.264100000262,4864982.456100002
18944,918,-7310.764899998903,4864807.6461
17559,919,-7603.565099999309,4864979.790100001
2231,920,-7383.733100000769,4864842.191699997
14674,921,-7366.037799999118,4864845.549400002
3055,922,-7413.154800001532,4864789.236699998
11379,923,-7596.20320000127,4864981.900200002
5198,924,-7320.078899998218,4864794.327799998
1592,925,-7516.474500000477,4864844.597199999
11887,926,-7318.341099999845,4864814.532499999
4851,927,-7537.092713735998,4864945.534232535
6510,928,-7435.067499998957,4864878.1545
3224,929,-7316.4574000015855,4864800.7843
12026,930,-7408.338870193809,4864811.529825352
17225,931,-7682.559099998325,4864932.3116
3549,932,-7450.481994569302,4864817.724448785
7326,933,-7637.177999999374,4864993.520599999
2404,934,-7347.108300000429,4864748.045599997
17450,935,-7594.264100000262,4864982.456100002
8505,936,-7646.206399999559,4864932.4318
3372,937,-7345.42330000177,4864829.557700001
5598,938,-7375.98580000177,4864772.226599999
12920,939,-7533.837600000203,4864939.373000003
17148,940,-7639.417199999094,4865001.277099997
11105,941,-7380.866799999028,4864847.233599998
9286,942,-7377.29603530094,4864860.055810973
18594,943,-7303.674135301262,4864812.452149622
13380,944,-7530.600900001824,4864928.652000003
13868,945,-7381.686900001019,4864845.7553
434,946,-7536.5982000008225,4864918.117200002
2528,947,-7363.282299999148,4864844.0207
19396,948,-7526.49931300804,4864893.093802638
9063,949,-7646.805700000375,4864925.951300003
19552,950,-7537.092713735998,4864945.534232535
9942,951,-7622.054600000381,4864976.294200003
2834,952,-7309.517499998212,4864813.293499999
2203,953,-7331.918400000781,4864822.512199998
3448,954,-7423.060899998993,4864877.686099999
509,955,-7397.859799999744,4864783.668200001
4283,956,-7423.060899998993,4864877.686099999
14787,957,-7435.137299999595,4864861.710100003
17903,958,-7635.299400001764,4864966.343500003
10217,959,-7308.779111966491,4864804.134827018
10564,960,-7338.663300000131,4864826.254299998
8313,961,-7313.731119778007,4864792.063410871
8272,962,-7376.317116655409,4864861.7561028525
14538,963,-7373.052799999714,4864844.886500001
10429,964,-7636.083599999547,4864897.538199998
6263,965,-7366.751436967403,4864837.214649305
16088,966,-7601.616200000048,4864980.348899998
13651,967,-7372.802999999374,4864849.302699998
13627,968,-7535.209515403956,4864948.090411805
18778,969,-7332.154229257256,4864832.493940249
932,970,-7344.968400001526,4864749.575999998
13521,971,-7359.331099998206,4864837.273500003
14029,972,-7390.184700001031,4864838.919100001
17230,973,-7689.513399999589,4864928.736100003
9709,974,-7560.377608112991,4864859.336898372
3487,975,-7327.929099999368,4864824.406999998
15084,976,-7423.060899998993,4864877.686099999
8252,977,-7568.939100001007,4864876.265799999
14509,978,-7394.577824883163,4864836.924705662
1368,979,-7511.5214999988675,4864853.5402000025
15225,980,-7318.341099999845,4864814.532499999
10434,981,-7661.753100000322,4864938.275399998
1547,982,-7502.826900001615,4864860.174599998
